equation_id,seed,method,reward_function,min_error,success,best_expr,expr_tokens,expr_params,original_equation,ground_truth,n_variables,evaluation_calls,best_expr_simplified
I.47.23,0,GRAMS-UCT,RMSE,0.0005860231000856115,False,(sqrt(X_1/X_2*X_0))+C+X_0/(exp(C/C)/X_2/X_1/(C)+C+X_2/exp(C)*C*X_1),"['(', 'sqrt', '(', 'X_1', '/', 'X_2', '*', 'X_0', ')', ')', '+', 'C', '+', 'X_0', '/', '(', 'exp', '(', 'C', '/', 'C', ')', '/', 'X_2', '/', 'X_1', '/', '(', 'C', ')', '+', 'C', '+', 'X_2', '/', 'exp', '(', 'C', ')', '*', 'C', '*', 'X_1', ')']","[np.float64(0.0006598710138719243), np.float64(-4.297135721126068), np.float64(-3.276523071078244), np.float64(4.24226666619736), np.float64(-0.0944495591188113), np.float64(-5.0), np.float64(-5.0)]",c = sqrt(gamma*pr/rho),"['sqrt', '(', 'X_0', '*', 'X_1', '/', 'X_2', ')']",3,10000,(C+X_0/(((C*X_1)*X_2+C)+C/(X_1*X_2)))+((X_0*X_1)/X_2)^0.5
I.47.23,1,GRAMS-UCT,RMSE,0.11752928833936474,False,C+X_1/X_2*X_0/C+(C/X_1/X_0)/C,"['C', '+', 'X_1', '/', 'X_2', '*', 'X_0', '/', 'C', '+', '(', 'C', '/', 'X_1', '/', 'X_0', ')', '/', 'C']","[np.float64(1.2113983092260219), np.float64(4.9134719023863305), np.float64(4.87857321476917), np.float64(-4.639480339000807)]",c = sqrt(gamma*pr/rho),"['sqrt', '(', 'X_0', '*', 'X_1', '/', 'X_2', ')']",3,10000,(((C*X_0)*X_1)/X_2+C)+C/(X_0*X_1)
I.47.23,2,GRAMS-UCT,RMSE,0.11403772304025797,False,C/X_2+X_0/(X_2/C*(C)/X_1+X_2)-C+C+X_1*C*C-C,"['C', '/', 'X_2', '+', 'X_0', '/', '(', 'X_2', '/', 'C', '*', '(', 'C', ')', '/', 'X_1', '+', 'X_2', ')', '-', 'C', '+', 'C', '+', 'X_1', '*', 'C', '*', 'C', '-', 'C']","[np.float64(0.044706586802173105), np.float64(-2.732356946408391), np.float64(-3.4059739736695094), np.float64(0.43950768083744307), np.float64(-0.11012898961601326), np.float64(-0.8856287808306755), np.float64(-0.24670211609458206), np.float64(-0.8322913793671873)]",c = sqrt(gamma*pr/rho),"['sqrt', '(', 'X_0', '*', 'X_1', '/', 'X_2', ')']",3,10000,((C*X_1+C)+C/X_2)+X_0/((C*X_2)/X_1+X_2)
I.47.23,0,MC,N/A,3.169884808179558e-09,True,C+sqrt(X_0/X_2*X_1),"['C', '+', 'sqrt', '(', 'X_0', '/', 'X_2', '*', 'X_1', ')']",[np.float64(-3.1698849066204274e-09)],c = sqrt(gamma*pr/rho),"['sqrt', '(', 'X_0', '*', 'X_1', '/', 'X_2', ')']",3,6603,C+((X_0*X_1)/X_2)^0.5
I.47.23,1,MC,N/A,7.697993512341637e-11,True,sqrt(C*X_1/X_2*X_0)*C/C,"['sqrt', '(', 'C', '*', 'X_1', '/', 'X_2', '*', 'X_0', ')', '*', 'C', '/', 'C']","[np.float64(2.699920642679018), np.float64(-2.3414743108140175), np.float64(-3.8473783518508515)]",c = sqrt(gamma*pr/rho),"['sqrt', '(', 'X_0', '*', 'X_1', '/', 'X_2', ')']",3,7742,C*(((C*X_0)*X_1)/X_2)^0.5
I.47.23,2,MC,N/A,0.15398184332856626,False,C+X_0*X_1*C/X_2+X_2*C,"['C', '+', 'X_0', '*', 'X_1', '*', 'C', '/', 'X_2', '+', 'X_2', '*', 'C']","[np.float64(1.0904791009866122), np.float64(0.21841538385274012), np.float64(-0.03408456799018535)]",c = sqrt(gamma*pr/rho),"['sqrt', '(', 'X_0', '*', 'X_1', '/', 'X_2', ')']",3,10000,(((C*X_0)*X_1)/X_2+C*X_2)+C
I.48.20,0,GRAMS-PUCT,BIC,1.6806417736387944,False,(X_0*X_2/C*X_2+(X_1/cos(C)/X_1+X_0*C)),"['(', 'X_0', '*', 'X_2', '/', 'C', '*', 'X_2', '+', '(', 'X_1', '/', 'cos', '(', 'C', ')', '/', 'X_1', '+', 'X_0', '*', 'C', ')', ')']","[np.float64(1.0024194081283424), np.float64(3.540617674738595), np.float64(1.6814675698827055)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,((C*X_0)*X_2^2+C*X_0)+C
I.48.20,1,GRAMS-PUCT,BIC,2.11480798667445,False,X_2*(X_2*X_0*C)/C-C,"['X_2', '*', '(', 'X_2', '*', 'X_0', '*', 'C', ')', '/', 'C', '-', 'C']","[np.float64(-3.3787550226467364), np.float64(-3.3589555286540267), np.float64(-2.96076817888825)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(C*X_0)*X_2^2+C
I.48.20,2,GRAMS-PUCT,BIC,0.9018281908173419,False,((C)*C*X_2+X_1)/C*X_2*X_0,"['(', '(', 'C', ')', '*', 'C', '*', 'X_2', '+', 'X_1', ')', '/', 'C', '*', 'X_2', '*', 'X_0']","[np.float64(2.655793468204089), np.float64(1.372184660363634), np.float64(3.7559731362049265)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,((C*X_0)*X_1)*X_2+(C*X_0)*X_2^2
I.48.20,0,GRAMS-PUCT,RMSE,1.6342487022217795,False,X_0*C+(X_2*X_2)*X_0*C,"['X_0', '*', 'C', '+', '(', 'X_2', '*', 'X_2', ')', '*', 'X_0', '*', 'C']","[np.float64(1.366170458250879), np.float64(0.9975947886141606)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(C*X_0)*X_2^2+C*X_0
I.48.20,1,GRAMS-PUCT,RMSE,1.978196164398954,False,(X_0*C*X_2*X_2*(X_2/C+C/C-X_2/C)/C),"['(', 'X_0', '*', 'C', '*', 'X_2', '*', 'X_2', '*', '(', 'X_2', '/', 'C', '+', 'C', '/', 'C', '-', 'X_2', '/', 'C', ')', '/', 'C', ')']","[np.float64(-5.0), np.float64(-5.0), np.float64(-4.9840275171013815), np.float64(4.586928783819306), np.float64(-4.807670358562654), np.float64(5.0)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(C*X_0)*X_2^3+(C*X_0)*X_2^2
I.48.20,2,GRAMS-PUCT,RMSE,1.789189211793707,False,C+C/X_1-X_2*C+X_2*X_0/C*C*X_2,"['C', '+', 'C', '/', 'X_1', '-', 'X_2', '*', 'C', '+', 'X_2', '*', 'X_0', '/', 'C', '*', 'C', '*', 'X_2']","[np.float64(5.0), np.float64(-2.341162811346843), np.float64(0.24959553827614964), np.float64(-1.8354774679108776), np.float64(-1.8592548545540029)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(((C*X_0)*X_2^2+C*X_2)+C)+C/X_1
I.48.20,0,GRAMS-UCT,BIC,0.7650263049623496,False,(X_2*X_2-C+X_1)*X_0,"['(', 'X_2', '*', 'X_2', '-', 'C', '+', 'X_1', ')', '*', 'X_0']",[np.float64(0.24272139248281496)],E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(C*X_0+X_0*X_1)+X_0*X_2^2
I.48.20,1,GRAMS-UCT,BIC,0.843689119994121,False,(X_2+((X_1+C*C))/C*X_1-C)*C*X_0*X_2-X_2+C/(X_2*(X_2))+X_2,"['(', 'X_2', '+', '(', '(', 'X_1', '+', 'C', '*', 'C', ')', ')', '/', 'C', '*', 'X_1', '-', 'C', ')', '*', 'C', '*', 'X_0', '*', 'X_2', '-', 'X_2', '+', 'C', '/', '(', 'X_2', '*', '(', 'X_2', ')', ')', '+', 'X_2']","[np.float64(1.338533377379905), np.float64(-1.3639650372407686), np.float64(4.951690561537352), np.float64(-0.5104438348555694), np.float64(0.9679447490565557), np.float64(2.202671890520996)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(((((C*X_0)*X_1^2)*X_2+((C*X_0)*X_1)*X_2)+(C*X_0)*X_2^2)+(C*X_0)*X_2)+C/X_2^2
I.48.20,2,GRAMS-UCT,BIC,0.8237319941877088,False,X_2*X_0*X_2+C+C*sin((X_1*X_1)-X_1)+X_1+X_0-C/X_1,"['X_2', '*', 'X_0', '*', 'X_2', '+', 'C', '+', 'C', '*', 'sin', '(', '(', 'X_1', '*', 'X_1', ')', '-', 'X_1', ')', '+', 'X_1', '+', 'X_0', '-', 'C', '/', 'X_1']","[np.float64(1.9057603402522247), np.float64(1.3562420181767483), np.float64(5.0)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,((((C*sin(X_1^2-X_1)+C)+C/X_1)+X_0*X_2^2)+X_0)+X_1
I.48.20,0,GRAMS-UCT,RMSE,0.9070411593422807,False,C/C+X_0+X_0*(X_2*X_2)+X_1+X_2-C*(X_2-X_1)-C*(X_0/X_2/X_2)+X_2,"['C', '/', 'C', '+', 'X_0', '+', 'X_0', '*', '(', 'X_2', '*', 'X_2', ')', '+', 'X_1', '+', 'X_2', '-', 'C', '*', '(', 'X_2', '-', 'X_1', ')', '-', 'C', '*', '(', 'X_0', '/', 'X_2', '/', 'X_2', ')', '+', 'X_2']","[np.float64(-4.814283107282986), np.float64(1.210023777018452), np.float64(2.0241329140264708), np.float64(-3.660751025444757)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(((((((C*X_0)/X_2^2+C*X_1)+C*X_2)+C)+X_0*X_2^2)+X_0)+X_1)+2*X_2
I.48.20,1,GRAMS-UCT,RMSE,1.2245441329390463,False,X_2+C/X_2+(X_2*X_0*C*X_2)-C+X_0*X_1+C,"['X_2', '+', 'C', '/', 'X_2', '+', '(', 'X_2', '*', 'X_0', '*', 'C', '*', 'X_2', ')', '-', 'C', '+', 'X_0', '*', 'X_1', '+', 'C']","[np.float64(5.0), np.float64(0.983228776769443), np.float64(0.7526237098204412), np.float64(-5.0)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,((((C*X_0)*X_2^2+C)+C/X_2)+X_0*X_1)+X_2
I.48.20,2,GRAMS-UCT,RMSE,0.8617031449837579,False,X_2*X_0*X_2-C+X_1+((C*X_2*C)/X_1)+X_0*C+X_2/C-C*C,"['X_2', '*', 'X_0', '*', 'X_2', '-', 'C', '+', 'X_1', '+', '(', '(', 'C', '*', 'X_2', '*', 'C', ')', '/', 'X_1', ')', '+', 'X_0', '*', 'C', '+', 'X_2', '/', 'C', '-', 'C', '*', 'C']","[np.float64(1.2740260551927722), np.float64(-0.2946454027108293), np.float64(3.841128727846582), np.float64(1.2602124306567097), np.float64(1.4645416973136773), np.float64(-0.23598795496383929), np.float64(1.7899880706450284)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,((((C*X_0+C*X_2)+C)+(C*X_2)/X_1)+X_0*X_2^2)+X_1
I.48.20,0,MC,N/A,1.9688243142233115,False,C*X_0+X_2*(X_2*X_0+C)-(X_1),"['C', '*', 'X_0', '+', 'X_2', '*', '(', 'X_2', '*', 'X_0', '+', 'C', ')', '-', '(', 'X_1', ')']","[np.float64(1.5223544956953978), np.float64(0.08952568029754396)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,((C*X_0+C*X_2)+X_0*X_2^2)+-1*X_1
I.48.20,1,MC,N/A,2.32930874973799,False,C*(X_1-X_0*X_2*X_2)-C+C,"['C', '*', '(', 'X_1', '-', 'X_0', '*', 'X_2', '*', 'X_2', ')', '-', 'C', '+', 'C']","[np.float64(-1.0058366759479689), np.float64(0.523347438012795), np.float64(5.0)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,((C*X_0)*X_2^2+C*X_1)+C
I.48.20,2,MC,N/A,1.8830134808545467,False,X_2*(X_1+((X_0+C/C*X_2))/exp(cos(C)*X_0*X_2+C*C-C)*X_2),"['X_2', '*', '(', 'X_1', '+', '(', '(', 'X_0', '+', 'C', '/', 'C', '*', 'X_2', ')', ')', '/', 'exp', '(', 'cos', '(', 'C', ')', '*', 'X_0', '*', 'X_2', '+', 'C', '*', 'C', '-', 'C', ')', '*', 'X_2', ')']","[np.float64(0.03373550781469682), np.float64(-2.527741244764785), np.float64(-1.5717851477093172), np.float64(-1.5438982506709698), np.float64(2.994458604965936), np.float64(-4.656386661089165)]",E_n = m*c^2/sqrt(1-v^2/c^2),"['X_0', '*', 'X_2', '^2', '/', 'sqrt', '(', '1', '-', 'X_1', '^2', '/', 'X_2', '^2', ')']",3,10000,(((C*X_0)*X_2^2)*exp((C*X_0)*X_2)+(C*X_2^3)*exp((C*X_0)*X_2))+X_1*X_2
I.50.26,0,GRAMS-PUCT,BIC,1.5919722993324947,False,C+(C*(X_0*X_0/X_1+C*sin(X_1*X_2+C+X_3)-C-C)*X_1/(C-X_2/X_2/X_3)),"['C', '+', '(', 'C', '*', '(', 'X_0', '*', 'X_0', '/', 'X_1', '+', 'C', '*', 'sin', '(', 'X_1', '*', 'X_2', '+', 'C', '+', 'X_3', ')', '-', 'C', '-', 'C', ')', '*', 'X_1', '/', '(', 'C', '-', 'X_2', '/', 'X_2', '/', 'X_3', ')', ')']","[np.float64(-1.7175114158598253), np.float64(-0.3656616227915884), np.float64(-1.7763887526931947), np.float64(2.50935210849795), np.float64(-1.229704107697615), np.float64(-4.128186754036885), np.float64(-1.0998600181712157)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((C*X_0^2)/(C-1/X_3)+((C*X_1)*sin((C+X_1*X_2)+X_3))/(C-1/X_3))+(C*X_1)/(C-1/X_3))+C
I.50.26,1,GRAMS-PUCT,BIC,1.5801630228431844,False,X_3-C-X_2*X_1*X_0*C,"['X_3', '-', 'C', '-', 'X_2', '*', 'X_1', '*', 'X_0', '*', 'C']","[np.float64(2.434428862471826), np.float64(-0.24401925622523613)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((C*X_0)*X_1)*X_2+C)+X_3
I.50.26,2,GRAMS-PUCT,BIC,1.588069520560729,False,((C+X_1*(C-X_0*sqrt(X_3)/((C/C/X_2*X_0/X_3/C-C)+cos(X_2))*X_2)-X_0)),"['(', '(', 'C', '+', 'X_1', '*', '(', 'C', '-', 'X_0', '*', 'sqrt', '(', 'X_3', ')', '/', '(', '(', 'C', '/', 'C', '/', 'X_2', '*', 'X_0', '/', 'X_3', '/', 'C', '-', 'C', ')', '+', 'cos', '(', 'X_2', ')', ')', '*', 'X_2', ')', '-', 'X_0', ')', ')']","[np.float64(1.406353739787665), np.float64(-0.7274243438172896), np.float64(-5.0), np.float64(4.712797038809149), np.float64(4.969822008465278), np.float64(2.58994570812972)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,((C*X_1+C)+-1*((((X_0*X_1)*X_2)*X_3^0.5)/(((C*X_0)/(X_2*X_3)+C)+cos(X_2))))+-1*X_0
I.50.26,0,GRAMS-PUCT,RMSE,1.5938492581918893,False,X_3/X_2+(C/X_2)-X_2*X_0*C*(C*(X_3)/C-X_1)+(C),"['X_3', '/', 'X_2', '+', '(', 'C', '/', 'X_2', ')', '-', 'X_2', '*', 'X_0', '*', 'C', '*', '(', 'C', '*', '(', 'X_3', ')', '/', 'C', '-', 'X_1', ')', '+', '(', 'C', ')']","[np.float64(-1.6577638064047344), np.float64(0.20053289561785057), np.float64(1.9728853330681508), np.float64(-5.0), np.float64(-0.9083771890987938)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((((C*X_0)*X_1)*X_2+((C*X_0)*X_2)*X_3)+C)+C/X_2)+X_3/X_2
I.50.26,1,GRAMS-PUCT,RMSE,1.575289204047633,False,X_0*X_2/C/(X_3-C)*sin(cos(X_1*X_2/X_1+X_2*(C)/X_1)*X_2)-C,"['X_0', '*', 'X_2', '/', 'C', '/', '(', 'X_3', '-', 'C', ')', '*', 'sin', '(', 'cos', '(', 'X_1', '*', 'X_2', '/', 'X_1', '+', 'X_2', '*', '(', 'C', ')', '/', 'X_1', ')', '*', 'X_2', ')', '-', 'C']","[np.float64(-0.5411397131410844), np.float64(4.731745564585117), np.float64(-1.5135195012534752), np.float64(0.9304292385288175)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((C*X_0)*X_2)*sin(X_2*cos((C*X_2)/X_1+X_2)))/(C+X_3)+C
I.50.26,2,GRAMS-PUCT,RMSE,1.5842552186497212,False,X_3+X_2*(C*X_0+sin(X_1))*(C*X_1)-C,"['X_3', '+', 'X_2', '*', '(', 'C', '*', 'X_0', '+', 'sin', '(', 'X_1', ')', ')', '*', '(', 'C', '*', 'X_1', ')', '-', 'C']","[np.float64(-5.0), np.float64(-0.049395856932696366), np.float64(2.318939667229203)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,((((C*X_0)*X_1)*X_2+((C*X_1)*X_2)*sin(X_1))+C)+X_3
I.50.26,0,GRAMS-UCT,BIC,1.5487551797462922,False,C*cos((X_1*X_2))*X_0*exp(C/sqrt(X_1))/C-C/X_3+C,"['C', '*', 'cos', '(', '(', 'X_1', '*', 'X_2', ')', ')', '*', 'X_0', '*', 'exp', '(', 'C', '/', 'sqrt', '(', 'X_1', ')', ')', '/', 'C', '-', 'C', '/', 'X_3', '+', 'C']","[np.float64(-5.0), np.float64(-4.879416825178418), np.float64(-0.24447518102361107), np.float64(3.9424530855780637), np.float64(3.862401674504678)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((C*X_0)*exp(C/X_1^0.5))*cos(X_1*X_2)+C)+C/X_3
I.50.26,1,GRAMS-UCT,BIC,1.5847332252525528,False,C/X_1+X_0*X_3*X_2*X_1*(C/X_3)*(C*X_3)+C/C+X_2/X_0/C*C,"['C', '/', 'X_1', '+', 'X_0', '*', 'X_3', '*', 'X_2', '*', 'X_1', '*', '(', 'C', '/', 'X_3', ')', '*', '(', 'C', '*', 'X_3', ')', '+', 'C', '/', 'C', '+', 'X_2', '/', 'X_0', '/', 'C', '*', 'C']","[np.float64(-0.27216492754828264), np.float64(0.7821619248113856), np.float64(0.15120112841186734), np.float64(2.1127728663727545), np.float64(-4.968216378843277), np.float64(2.113973086194321), np.float64(0.3874168589744656)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((((C*X_0)*X_1)*X_2)*X_3+C)+C/X_1)+(C*X_2)/X_0
I.50.26,2,GRAMS-UCT,BIC,1.4658875002894187,False,X_2*X_0+C-sin(C*X_1*X_2/C-X_3)+C*X_0-(C*C-X_3/X_3-C*X_2)*X_3,"['X_2', '*', 'X_0', '+', 'C', '-', 'sin', '(', 'C', '*', 'X_1', '*', 'X_2', '/', 'C', '-', 'X_3', ')', '+', 'C', '*', 'X_0', '-', '(', 'C', '*', 'C', '-', 'X_3', '/', 'X_3', '-', 'C', '*', 'X_2', ')', '*', 'X_3']","[np.float64(-2.3840176643664277), np.float64(-4.295108387381155), np.float64(-1.9949083283333564), np.float64(-1.1761640137868596), np.float64(-0.9482818675057153), np.float64(1.1282374389508183), np.float64(-0.4742339368837045)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,((((C*X_0+(C*X_2)*X_3)+C*X_3)+C)+X_0*X_2)+-1*sin((C*X_1)*X_2-X_3)
I.50.26,0,GRAMS-UCT,RMSE,1.5877612602432245,False,(C+X_1*X_0/X_0*(C))*X_0*X_3*X_2+C,"['(', 'C', '+', 'X_1', '*', 'X_0', '/', 'X_0', '*', '(', 'C', ')', ')', '*', 'X_0', '*', 'X_3', '*', 'X_2', '+', 'C']","[np.float64(-0.005492159269016273), np.float64(0.1221024164164311), np.float64(-0.39061756614169757)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,((((C*X_0)*X_1)*X_2)*X_3+((C*X_0)*X_2)*X_3)+C
I.50.26,1,GRAMS-UCT,RMSE,1.5888059908763612,False,X_2*X_0/sqrt(X_0+X_0-C/X_1*C/C)*C*X_1*X_3*cos(X_2+C)-C+X_1*C*C,"['X_2', '*', 'X_0', '/', 'sqrt', '(', 'X_0', '+', 'X_0', '-', 'C', '/', 'X_1', '*', 'C', '/', 'C', ')', '*', 'C', '*', 'X_1', '*', 'X_3', '*', 'cos', '(', 'X_2', '+', 'C', ')', '-', 'C', '+', 'X_1', '*', 'C', '*', 'C']","[np.float64(4.999972846190034), np.float64(4.999972849811935), np.float64(-0.6174469383849959), np.float64(0.5767769025950122), np.float64(4.065114570792308), np.float64(0.000916264342585895), np.float64(-2.851517952021945), np.float64(0.018602683505326782)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,((((((C*X_0)*X_1)*X_2)*X_3)*cos(C+X_2))/(C/X_1+2*X_0)^0.5+C*X_1)+C
I.50.26,2,GRAMS-UCT,RMSE,1.597453456642255,False,C-X_0*X_2/C+C-X_0*C+X_3-C+X_0+X_1-C,"['C', '-', 'X_0', '*', 'X_2', '/', 'C', '+', 'C', '-', 'X_0', '*', 'C', '+', 'X_3', '-', 'C', '+', 'X_0', '+', 'X_1', '-', 'C']","[np.float64(-1.0382916303550636), np.float64(-1.8941262404568877), np.float64(-0.4233245579993472), np.float64(1.2570987448920028), np.float64(2.3427596102557326), np.float64(0.2747264293845174)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((((C*X_0)*X_2+C*X_0)+C)+X_0)+X_1)+X_3
I.50.26,0,MC,N/A,1.591796118337482,False,(exp(C))-(C+C-C/C-((X_0*X_2)*X_3*X_1-X_3)*cos(C/X_3*X_3))/C,"['(', 'exp', '(', 'C', ')', ')', '-', '(', 'C', '+', 'C', '-', 'C', '/', 'C', '-', '(', '(', 'X_0', '*', 'X_2', ')', '*', 'X_3', '*', 'X_1', '-', 'X_3', ')', '*', 'cos', '(', 'C', '/', 'X_3', '*', 'X_3', ')', ')', '/', 'C']","[np.float64(-0.8120846372203819), np.float64(-2.3276813369344804), np.float64(-1.5565191973692667), np.float64(-2.501618801595167), np.float64(3.742336095778334), np.float64(2.2311098316506897), np.float64(-5.0)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,((((C*X_0)*X_1)*X_2)*X_3+C*X_3)+C
I.50.26,1,MC,N/A,1.5850760420309757,False,X_1*C+((X_0*(C+X_1+X_1+X_2))*C*sqrt(X_2/C)+X_3),"['X_1', '*', 'C', '+', '(', '(', 'X_0', '*', '(', 'C', '+', 'X_1', '+', 'X_1', '+', 'X_2', ')', ')', '*', 'C', '*', 'sqrt', '(', 'X_2', '/', 'C', ')', '+', 'X_3', ')']","[np.float64(-0.847846696691153), np.float64(-4.705263946758712), np.float64(0.7103724471668155), np.float64(4.959587255175975)]",x = x1*(cos(omega*t)+alpha*cos(omega*t)**2),"['X_0', '*', '(', 'cos', '(', 'X_1', '*', 'X_2', ')', '+', 'X_3', '*', 'cos', '(', 'X_1', '*', 'X_2', ')', '^2', ')']",4,10000,(((((C*X_0)*X_1)*(C*X_2)^0.5+((C*X_0)*X_2)*(C*X_2)^0.5)+(C*X_0)*(C*X_2)^0.5)+C*X_1)+X_3
